url_length,use_https,domain_length,num_subdomains,path_length,use_ip,count_slash,count_dot,count_ampersand,count_at,count_dash,count_equals,count_question,count_semicolon,count_digits,label
34,0,17,1,10,0,3,3,0,0,0,0,0,0,0,0
51,0,21,1,23,0,4,3,0,0,0,0,0,0,0,0
41,0,14,1,20,0,5,3,0,0,0,0,0,0,4,0
32,1,23,0,1,0,3,1,0,0,0,0,0,0,0,0
23,1,12,1,3,0,3,2,0,0,0,0,0,0,0,0
22,1,13,1,1,0,3,2,0,0,0,0,0,0,0,0
51,1,17,1,26,0,4,3,0,0,0,0,0,0,0,0
49,1,14,1,27,0,4,2,0,0,0,0,0,0,0,0
34,1,13,1,13,0,3,2,0,0,0,0,0,0,2,0
24,1,15,0,1,0,3,1,0,0,0,0,0,0,0,0
60,0,17,1,36,0,5,2,0,0,0,0,0,0,2,0
40,0,19,1,14,0,3,2,0,0,0,0,0,0,0,0
47,1,19,1,20,0,4,2,0,0,0,0,0,0,0,0
44,0,13,1,24,0,4,2,0,0,0,0,0,0,0,0
48,0,24,1,17,0,5,2,0,0,0,0,0,0,0,0
41,1,16,1,17,0,4,2,0,0,0,0,0,0,0,0
35,0,27,1,1,0,3,2,0,0,0,0,0,0,0,0
46,0,23,1,16,0,4,2,0,0,0,0,0,0,0,0
52,0,22,1,23,0,3,2,0,0,0,0,0,0,0,0
45,1,12,1,25,0,6,2,0,0,0,0,0,0,0,0
28,0,20,1,1,0,3,2,0,0,0,0,0,0,0,0
57,0,17,1,33,0,5,2,0,0,0,0,0,0,0,0
58,0,20,1,31,0,4,2,0,0,0,0,0,0,0,0
59,0,12,1,40,0,7,3,0,0,0,0,0,0,2,0
47,0,13,1,27,0,5,3,0,0,0,0,0,0,8,0
69,0,18,1,44,0,7,3,0,0,0,0,0,0,3,0
62,0,13,1,42,0,5,3,0,0,0,0,0,0,10,0
99,0,20,1,72,0,4,3,0,0,0,1,0,0,32,0
55,0,16,1,32,0,9,3,0,0,0,0,0,0,14,0
81,0,31,1,43,0,4,2,0,0,0,0,0,0,0,0
70,0,23,1,40,0,4,3,0,0,0,0,0,0,0,0
77,1,15,1,54,0,10,3,0,0,0,0,0,0,12,0
95,0,12,1,76,0,12,3,0,0,0,0,0,0,7,0
40,1,16,1,16,0,4,2,0,0,0,0,0,0,0,0
44,0,21,2,16,0,4,4,0,0,0,0,0,0,1,0
52,0,28,1,17,0,4,2,0,0,0,0,0,0,0,0
50,0,15,1,28,0,5,3,0,0,0,0,0,0,0,0
44,1,20,1,16,0,4,2,0,0,0,0,0,0,0,0
39,0,16,0,16,0,4,1,0,0,0,0,0,0,0,0
43,0,20,1,16,0,4,2,0,0,0,0,0,0,0,0
50,0,24,2,19,0,5,3,0,0,0,0,0,0,0,0
46,0,26,1,13,0,5,2,0,0,0,0,0,0,1,0
43,0,18,1,18,0,4,2,0,0,0,0,0,0,0,0
69,0,28,1,34,0,5,3,0,0,0,0,0,0,3,0
39,1,14,0,17,0,3,1,0,0,0,0,0,0,0,0
52,1,16,1,28,0,5,2,0,0,0,0,0,0,4,0
24,0,16,1,1,0,3,2,0,0,0,0,0,0,0,0
51,0,18,1,26,0,4,2,0,0,0,0,0,0,0,0
19,0,11,0,1,0,3,1,0,0,0,0,0,0,0,0
19,0,11,1,1,0,3,2,0,0,0,0,0,0,0,0
42,0,13,0,1,0,4,2,0,0,0,1,1,0,0,0
63,0,27,1,29,0,4,3,0,0,0,0,0,0,7,0
46,0,13,2,26,0,7,3,0,0,0,0,0,0,0,0
40,1,16,1,16,0,4,2,0,0,0,0,0,0,0,0
34,1,16,1,10,0,4,2,0,0,0,0,0,0,0,0
102,0,12,1,83,0,7,2,0,0,0,0,0,0,6,0
28,1,11,0,9,0,3,1,0,0,0,0,0,0,0,0
34,0,15,1,12,0,4,2,0,0,0,0,0,0,0,0
88,0,24,0,57,0,4,1,0,0,0,0,0,0,2,0
38,0,14,1,17,0,4,2,0,0,0,0,0,0,0,0
65,1,11,0,46,0,6,1,0,0,0,0,0,0,6,0
72,1,15,1,19,0,5,4,1,0,0,2,1,0,0,0
26,0,18,1,1,0,3,2,0,0,0,0,0,0,0,0
42,1,20,2,14,0,4,3,0,0,0,0,0,0,0,0
184,0,19,0,158,0,6,2,0,0,0,0,0,0,0,0
96,1,17,1,71,0,4,4,0,0,0,0,0,0,12,0
59,0,17,1,35,0,4,3,0,0,0,0,0,0,3,0
58,1,16,1,34,0,4,2,0,0,0,0,0,0,0,0
78,0,12,1,59,0,3,3,0,0,0,0,0,0,7,0
39,1,13,1,18,0,3,2,0,0,0,0,0,0,0,0
59,0,19,1,7,0,3,2,0,0,0,1,1,0,0,0
44,1,18,1,18,0,4,2,0,0,0,0,0,0,0,0
70,0,25,0,38,0,6,1,0,0,0,0,0,0,2,0
64,0,14,1,43,0,6,3,0,0,0,0,0,0,5,0
83,0,15,1,45,0,6,3,0,0,0,1,1,0,14,0
43,0,15,1,21,0,3,2,0,0,0,0,0,0,0,0
69,0,27,0,35,0,4,1,0,0,0,0,0,0,10,0
54,0,20,0,27,0,4,1,0,0,0,0,0,0,0,0
49,1,18,0,23,0,4,1,0,0,0,0,0,0,0,0
47,0,18,1,22,0,3,2,0,0,0,0,0,0,0,0
47,0,16,0,24,0,4,1,0,0,0,0,0,0,0,0
45,0,15,0,23,0,4,1,0,0,0,0,0,0,0,0
57,0,12,1,38,0,4,3,0,0,0,0,0,0,5,0
38,1,16,1,14,0,4,2,0,0,0,0,0,0,0,0
44,1,18,1,18,0,5,2,0,0,0,0,0,0,0,0
24,0,16,1,1,0,3,2,0,0,0,0,0,0,0,0
50,0,28,1,15,0,4,2,0,0,0,0,0,0,0,0
45,1,18,1,19,0,4,2,0,0,0,0,0,0,0,0
38,1,16,1,14,0,4,2,0,0,0,0,0,0,0,0
58,1,19,1,31,0,6,3,0,0,0,0,0,0,0,0
48,0,17,1,24,0,4,2,0,0,0,0,0,0,7,0
58,0,24,1,27,0,3,3,0,0,0,0,0,0,0,0
46,1,15,1,23,0,4,2,0,0,0,0,0,0,0,0
77,1,17,1,52,0,4,2,0,0,0,0,0,0,12,0
48,0,18,1,23,0,3,2,0,0,0,0,0,0,0,0
70,0,14,1,49,0,5,3,0,0,0,0,0,0,0,0
88,1,16,1,64,0,7,2,0,0,0,0,0,0,0,0
69,0,23,1,39,0,7,2,0,0,0,0,0,0,8,0
45,0,18,0,20,0,4,1,0,0,0,0,0,0,0,0
67,0,15,1,45,0,5,2,0,0,0,0,0,0,0,0
66,1,17,1,15,0,4,2,0,0,0,1,1,0,14,0
97,1,21,1,68,0,7,3,0,0,0,0,0,0,4,0
29,1,20,1,1,0,3,2,0,0,0,0,0,0,0,0
42,0,18,1,17,0,4,2,0,0,0,0,0,0,0,0
52,1,23,1,21,0,4,2,0,0,0,0,0,0,0,0
42,0,25,1,10,0,3,2,0,0,0,0,0,0,0,0
59,0,31,1,21,0,4,2,0,0,0,0,0,0,0,0
39,0,22,1,10,0,3,2,0,0,0,0,0,0,0,0
49,0,31,1,11,0,4,2,0,0,0,0,0,0,0,0
63,0,24,1,32,0,6,2,0,0,0,0,0,0,0,0
47,0,19,1,21,0,4,2,0,0,0,0,0,0,0,0
50,0,22,1,21,0,4,2,0,0,0,0,0,0,0,0
35,0,13,1,15,0,3,3,0,0,0,0,0,0,0,0
66,0,19,1,40,0,7,3,0,0,0,0,0,0,6,0
50,0,24,1,19,0,4,3,0,0,0,0,0,0,0,0
40,0,14,2,19,0,4,4,0,0,0,0,0,0,0,0
33,0,19,3,7,0,3,4,0,0,0,0,0,0,0,0
68,0,29,1,32,0,3,3,0,0,0,0,0,0,1,0
66,0,18,1,41,0,4,2,0,0,0,0,0,0,0,0
49,0,18,2,24,0,5,4,0,0,0,0,0,0,1,0
81,0,22,1,52,0,5,3,0,0,0,0,0,0,1,0
76,1,16,1,52,0,4,2,0,0,0,0,0,0,5,0
44,0,27,3,10,0,4,4,0,0,0,0,0,0,0,0
50,1,16,1,26,0,4,2,0,0,0,0,0,0,0,0
49,1,14,0,27,0,4,1,0,0,0,0,0,0,0,0
24,1,15,0,1,0,3,1,0,0,0,0,0,0,0,0
43,1,18,2,17,0,4,3,0,0,0,0,0,0,0,0
51,0,18,1,26,0,4,2,0,0,0,0,0,0,0,0
55,0,11,1,37,0,4,2,0,0,0,0,0,0,0,0
57,0,14,0,36,0,5,1,0,0,0,0,0,0,0,0
68,0,17,1,44,0,5,3,0,0,0,0,0,0,0,0
41,1,16,1,17,0,4,2,0,0,0,0,0,0,0,0
63,0,17,1,39,0,5,2,0,0,0,0,0,0,0,0
54,1,16,1,30,0,4,2,0,0,0,0,0,0,0,0
39,1,12,0,19,0,3,2,0,0,0,0,0,0,0,0
54,1,16,1,30,0,4,2,0,0,0,0,0,0,0,0
31,1,18,1,5,0,4,2,0,0,0,0,0,0,0,0
65,1,17,1,40,0,4,3,0,0,0,0,0,0,0,0
97,0,18,1,72,0,5,2,0,0,0,0,0,0,0,0
71,0,24,1,40,0,4,2,0,0,0,0,0,0,0,0
33,1,14,1,11,0,6,2,0,0,0,0,0,0,0,0
32,0,21,0,4,0,3,1,0,0,0,0,0,0,0,0
58,1,9,0,41,0,4,2,0,0,0,0,0,0,0,0
50,1,16,1,26,0,4,2,0,0,0,0,0,0,0,0
63,0,27,1,29,0,4,2,0,0,0,0,0,0,6,0
80,0,23,1,50,0,3,2,0,0,0,0,0,0,2,0
68,0,17,1,44,0,6,2,0,0,0,0,0,0,7,0
67,0,10,0,50,0,4,1,0,0,0,0,0,0,2,0
117,1,24,1,85,0,7,2,0,0,0,0,0,0,8,0
51,1,13,1,30,0,3,2,0,0,0,0,0,0,0,0
82,1,22,0,52,0,4,1,0,0,0,0,0,0,0,0
39,0,16,1,9,0,3,3,0,0,0,0,1,0,5,0
74,0,18,1,49,0,7,2,0,0,0,0,0,0,9,0
45,1,16,1,21,0,4,2,0,0,0,0,0,0,0,0
48,0,18,1,23,0,4,2,0,0,0,0,0,0,0,0
40,1,16,1,16,0,3,2,0,0,0,0,0,0,1,0
84,0,23,2,54,0,6,4,0,0,0,0,0,0,3,0
84,0,25,1,52,0,5,3,0,0,0,0,0,0,3,0
74,1,18,1,48,0,4,2,0,0,0,0,0,0,0,0
66,0,31,1,28,0,4,2,0,0,0,0,0,0,0,0
111,1,16,1,87,0,6,3,0,0,0,0,0,0,0,0
47,1,18,2,21,0,4,3,0,0,0,0,0,0,0,0
54,0,14,0,33,0,6,1,0,0,0,0,0,0,0,0
48,1,20,1,20,0,4,3,0,0,0,0,0,0,6,0
101,0,24,1,70,0,5,2,0,0,0,0,0,0,0,0
53,0,14,1,32,0,4,3,0,0,0,0,0,0,0,0
78,0,7,0,64,0,4,1,0,0,0,0,0,0,6,0
91,1,18,1,65,0,5,2,0,0,0,0,0,0,0,0
46,0,14,1,25,0,5,2,0,0,0,0,0,0,8,0
58,0,12,1,39,0,9,2,0,0,0,0,0,0,7,0
81,1,15,0,58,0,4,1,0,0,0,0,0,0,2,0
57,1,14,1,35,0,4,2,0,0,0,0,0,0,0,0
48,0,13,0,28,0,4,1,0,0,0,0,0,0,0,0
56,0,18,1,31,0,4,2,0,0,0,0,0,0,0,0
95,0,17,1,71,0,5,2,0,0,0,0,0,0,5,0
105,0,17,1,81,0,5,2,0,0,0,0,0,0,4,0
89,0,16,0,66,0,3,2,0,0,0,0,0,0,4,0
56,1,18,1,30,0,4,2,0,0,0,0,0,0,0,0
74,0,20,1,47,0,4,3,0,0,0,0,0,0,6,0
69,0,20,2,42,0,5,4,0,0,0,0,0,0,7,0
150,0,26,1,117,0,5,3,0,0,0,0,0,0,6,0
72,0,20,0,45,0,3,1,0,0,0,0,0,0,0,0
37,0,15,0,15,0,5,1,0,0,0,0,0,0,7,0
87,0,28,1,10,0,6,3,0,0,0,0,1,0,5,0
56,0,17,1,32,0,3,2,0,0,0,0,0,0,0,0
56,0,26,1,23,0,4,2,0,0,0,0,0,0,0,0
41,1,10,0,23,0,6,1,0,0,0,0,0,0,3,0
76,1,21,1,47,0,4,2,0,0,0,0,0,0,8,0
58,0,19,1,32,0,3,2,0,0,0,0,0,0,0,0
52,1,9,0,35,0,4,1,0,0,0,0,0,0,1,0
64,1,18,1,38,0,4,2,0,0,0,0,0,0,0,0
65,1,20,1,37,0,4,2,0,0,0,0,0,0,0,0
43,0,14,1,22,0,5,3,0,0,0,0,0,0,6,0
42,0,19,1,16,0,4,2,0,0,0,0,0,0,0,0
47,0,19,1,21,0,4,2,0,0,0,0,0,0,2,0
59,1,18,1,33,0,4,2,0,0,0,0,0,0,3,0
31,0,15,0,9,0,4,1,0,0,0,0,0,0,0,0
36,0,15,0,14,0,4,1,0,0,0,0,0,0,2,0
41,1,17,1,16,0,4,2,0,0,0,0,0,0,2,0
58,0,18,1,33,0,7,2,0,0,0,0,0,0,0,0
49,1,17,1,24,0,4,3,0,0,0,0,0,0,1,0
40,0,14,0,19,0,4,2,0,0,0,0,0,0,0,0
40,0,18,1,15,0,3,3,0,0,0,0,0,0,2,0
42,1,14,1,20,0,4,3,0,0,0,0,0,0,0,0
53,1,15,0,30,0,5,1,0,0,0,0,0,0,4,0
49,1,15,0,26,0,5,1,0,0,0,0,0,0,4,0
67,0,19,0,41,0,4,1,0,0,0,0,0,0,3,0
65,0,27,1,31,0,4,2,0,0,0,0,0,0,2,0
48,1,12,0,28,0,7,1,0,0,0,0,0,0,6,0
31,0,14,1,10,0,4,2,0,0,0,0,0,0,4,0
95,0,15,1,73,0,4,3,0,0,0,0,0,0,17,0
114,0,22,1,85,0,4,3,0,0,0,0,0,0,4,0
91,0,23,1,61,0,5,2,0,0,0,0,0,0,2,0
42,1,27,1,7,0,4,2,0,0,0,0,0,0,0,0
60,1,14,1,38,0,5,2,0,0,0,0,0,0,4,0
76,0,14,1,55,0,5,3,0,0,0,0,0,0,0,0
35,0,17,1,11,0,3,3,0,0,0,0,0,0,2,0
92,1,24,1,60,0,5,2,0,0,0,0,0,0,0,0
73,0,34,2,32,0,3,4,0,0,0,0,0,0,1,0
103,1,19,1,76,0,3,3,0,0,0,0,0,0,15,0
74,1,20,1,46,0,5,2,0,0,0,0,0,0,2,0
68,0,35,2,26,0,3,4,0,0,0,0,0,0,2,0
83,0,28,1,48,0,4,3,0,0,0,0,0,0,3,0
29,1,20,1,1,0,3,2,0,0,0,0,0,0,0,0
26,1,17,1,1,0,3,2,0,0,0,0,0,0,0,0
114,0,28,1,79,0,6,5,0,0,0,0,0,0,7,0
54,1,23,1,23,0,4,3,0,0,0,0,0,0,0,0
93,1,22,1,63,0,6,2,0,0,0,0,0,0,0,0
76,1,22,1,46,0,5,2,0,0,0,0,0,0,0,0
63,1,16,1,39,0,4,2,0,0,0,0,0,0,0,0
54,1,11,1,35,0,7,3,0,0,0,0,0,0,8,0
45,0,18,1,13,0,3,3,0,0,0,1,1,0,3,0
57,1,16,1,33,0,5,2,0,0,0,0,0,0,12,0
34,0,26,2,1,0,3,3,0,0,0,0,0,0,0,0
41,0,25,2,9,0,3,3,0,0,0,0,0,0,0,0
55,0,22,0,26,0,6,1,0,0,0,0,0,0,1,0
54,0,16,1,31,0,4,2,0,0,0,0,0,0,0,0
70,1,16,1,16,0,4,2,1,0,0,2,1,0,0,0
73,1,16,1,49,0,4,2,0,0,0,0,0,0,0,0
98,0,21,1,70,0,6,3,0,0,0,0,0,0,18,0
60,1,16,1,36,0,4,2,0,0,0,0,0,0,0,0
43,1,14,1,21,0,5,2,0,0,0,0,0,0,0,0
109,0,16,1,86,0,7,3,0,0,0,0,0,0,6,0
26,0,18,1,1,0,3,2,0,0,0,0,0,0,0,0
38,0,13,0,18,0,3,1,0,0,0,0,0,0,0,0
37,0,29,1,1,0,3,2,0,0,0,0,0,0,0,0
31,0,16,0,8,0,5,1,0,0,0,0,0,0,0,0
45,0,11,0,27,0,4,1,0,0,0,0,0,0,0,0
26,0,18,1,1,0,3,2,0,0,0,0,0,0,0,0
67,0,15,1,45,0,4,3,0,0,0,0,0,0,0,0
34,0,12,0,15,0,4,1,0,0,0,0,0,0,0,0
80,0,14,0,59,0,3,1,0,0,0,0,0,0,10,0
75,0,14,2,54,0,7,3,0,0,0,0,0,0,0,0
63,0,20,0,36,0,7,1,0,0,0,0,0,0,8,0
66,0,17,1,42,0,7,2,0,0,0,0,0,0,6,0
63,1,13,1,42,0,3,2,0,0,0,0,0,0,0,0
39,1,16,1,15,0,4,2,0,0,0,0,0,0,0,0
49,1,27,1,14,0,3,3,0,0,0,0,0,0,0,0
36,0,17,0,12,0,3,2,0,0,0,0,0,0,0,0
49,0,17,0,25,0,4,1,0,0,0,0,0,0,1,0
62,0,19,0,36,0,5,2,0,0,0,0,0,0,6,0
24,0,12,1,5,0,3,2,0,0,0,0,0,0,0,0
74,1,23,1,43,0,8,3,0,0,0,0,0,0,15,0
122,0,28,1,10,0,6,3,0,0,0,0,1,0,5,0
31,1,18,1,5,0,4,2,0,0,0,0,0,0,0,0
41,1,10,0,23,0,6,1,0,0,0,0,0,0,3,0
56,0,17,1,32,0,3,2,0,0,0,0,0,0,0,0
56,0,26,1,23,0,4,2,0,0,0,0,0,0,0,0
65,1,20,1,37,0,4,2,0,0,0,0,0,0,0,0
85,1,23,1,54,0,4,3,0,0,0,0,0,0,0,0
76,0,28,1,41,0,5,3,0,0,0,0,0,0,6,0
52,1,9,0,35,0,4,1,0,0,0,0,0,0,1,0
51,0,14,0,30,0,3,2,0,0,0,0,0,0,1,0
38,1,17,1,7,0,3,2,0,0,0,1,1,0,0,0
35,0,14,0,14,0,3,1,0,0,0,0,0,0,0,0
43,1,16,1,19,0,4,2,0,0,0,0,0,0,0,0
56,0,20,0,29,0,5,1,0,0,0,0,0,0,0,0
68,0,17,1,44,0,5,2,0,0,0,0,0,0,0,0
39,0,18,1,14,0,3,2,0,0,0,0,0,0,0,0
53,0,10,0,36,0,4,1,0,0,0,0,0,0,0,0
74,0,21,0,46,0,5,1,0,0,0,0,0,0,5,0
55,1,13,1,34,0,4,2,0,0,0,0,0,0,0,0
77,1,13,1,56,0,3,2,0,0,0,0,0,0,0,0
98,1,13,0,77,0,5,1,0,0,0,0,0,0,4,0
118,1,18,1,92,0,5,3,0,0,0,0,0,0,10,0
49,1,16,0,15,0,3,2,0,0,0,1,1,0,7,0
118,1,15,0,95,0,5,1,0,0,0,0,0,0,6,0
89,0,15,0,67,0,4,2,0,0,0,0,0,0,0,0
99,0,16,0,76,0,4,2,0,0,0,0,0,0,0,0
47,0,17,1,14,0,3,3,0,0,0,1,1,0,6,0
125,1,24,1,93,0,5,3,0,0,0,0,0,0,8,0
69,0,14,1,48,0,5,2,0,0,0,0,0,0,0,0
111,0,22,1,82,0,6,2,0,0,0,0,0,0,8,0
41,1,16,1,17,0,4,2,0,0,0,0,0,0,0,0
58,0,15,1,36,0,4,2,0,0,0,0,0,0,0,0
58,0,11,1,40,0,6,3,0,0,0,0,0,0,1,0
46,1,13,1,25,0,4,2,0,0,0,0,0,0,4,0
69,0,17,1,45,0,5,3,0,0,0,0,0,0,0,0
57,0,12,1,38,0,7,2,0,0,0,0,0,0,0,0
40,0,19,1,14,0,3,3,0,0,0,0,0,0,0,0
54,1,18,1,28,0,5,3,0,0,0,0,0,0,6,0
62,0,18,0,37,0,5,1,0,0,0,0,0,0,0,0
39,1,14,0,17,0,4,1,0,0,0,0,0,0,0,0
43,1,16,1,19,0,4,2,0,0,0,0,0,0,0,0
29,1,20,0,1,0,3,1,0,0,0,0,0,0,0,0
46,0,25,1,14,0,3,2,0,0,0,0,0,0,0,0
61,0,40,1,14,0,3,2,0,0,0,0,0,0,0,0
51,1,10,0,33,0,3,1,0,0,0,0,0,0,0,0
58,1,23,1,27,0,4,2,0,0,0,0,0,0,2,0
59,0,23,1,11,0,3,3,0,0,0,1,1,0,0,0
33,0,12,1,6,0,3,2,0,0,0,0,1,0,7,0
58,1,17,1,33,0,5,2,0,0,0,0,0,0,8,0
41,1,15,1,18,0,4,2,0,0,0,0,0,0,2,0
49,1,16,1,25,0,4,2,0,0,0,0,0,0,0,0
23,0,15,1,1,0,3,2,0,0,0,0,0,0,0,0
38,1,17,1,13,0,4,2,0,0,0,0,0,0,0,0
49,0,22,1,20,0,3,3,0,0,0,0,0,0,0,0
46,0,24,1,15,0,4,2,0,0,0,0,0,0,6,0
36,0,13,1,16,0,4,2,0,0,0,0,0,0,0,0
34,1,14,1,12,0,5,2,0,0,0,0,0,0,0,0
33,0,14,1,12,0,4,2,0,0,0,0,0,0,0,0
52,1,18,2,26,0,4,3,0,0,0,0,0,0,0,0
41,1,15,1,18,0,4,2,0,0,0,0,0,0,3,0
111,0,23,1,81,0,8,3,0,0,0,0,0,0,0,0
78,0,14,2,57,0,7,4,0,0,0,0,0,0,7,0
47,1,16,1,23,0,4,2,0,0,0,0,0,0,0,0
99,0,28,1,64,0,3,2,0,0,0,0,0,0,16,0
227,1,17,1,202,0,9,2,0,0,0,0,0,0,17,0
38,0,11,1,20,0,5,2,0,0,0,0,0,0,5,0
99,0,18,1,74,0,5,3,0,0,0,0,0,0,5,0
103,0,15,0,81,0,5,2,0,0,0,0,0,0,7,0
75,0,15,2,53,0,6,4,0,0,0,0,0,0,12,0
64,1,20,1,36,0,4,3,0,0,0,0,0,0,0,0
61,0,17,1,37,0,6,3,0,0,0,0,0,0,0,0
40,0,14,1,19,0,4,3,0,0,0,0,0,0,1,0
57,0,22,0,28,0,3,2,0,0,0,0,0,0,0,0
37,0,21,1,9,0,3,2,0,0,0,0,0,0,0,0
44,1,16,1,20,0,4,2,0,0,0,0,0,0,0,0
65,0,20,0,38,0,5,2,0,0,0,0,0,0,7,0
61,0,17,1,37,0,3,3,0,0,0,0,0,0,0,0
23,1,14,1,1,0,3,2,0,0,0,0,0,0,0,0
34,0,10,1,17,0,6,2,0,0,0,0,0,0,4,0
97,0,19,1,71,0,5,3,0,0,0,0,0,0,16,0
48,1,20,1,20,0,4,3,0,0,0,0,0,0,6,0
81,1,17,1,56,0,6,3,0,0,0,0,0,0,5,0
121,1,28,2,85,0,7,3,0,0,0,0,0,0,21,0
86,0,16,1,63,0,6,3,0,0,0,0,0,0,6,0
60,0,7,0,46,0,4,1,0,0,0,0,0,0,4,0
55,0,17,0,31,0,4,1,0,0,0,0,0,0,2,0
76,0,22,1,47,0,3,3,0,0,0,0,0,0,0,0
78,0,24,1,47,0,5,3,0,0,0,0,0,0,8,0
61,0,13,1,41,0,4,2,0,0,0,0,0,0,6,0
85,0,22,1,56,0,6,2,0,0,0,0,0,0,8,0
46,1,16,1,22,0,4,2,0,0,0,0,0,0,0,0
59,0,13,1,39,0,5,3,0,0,0,0,0,0,0,0
28,0,16,1,5,0,3,2,0,0,0,0,0,0,0,0
59,1,19,0,32,0,4,1,0,0,0,0,0,0,5,0
29,1,20,1,1,0,3,2,0,0,0,0,0,0,0,0
47,1,26,1,13,0,4,2,0,0,0,0,0,0,0,0
27,0,19,2,1,0,3,3,0,0,0,0,0,0,0,0
44,0,26,1,11,0,3,3,0,0,0,0,0,0,0,0
51,0,26,1,18,0,4,2,0,0,0,0,0,0,0,0
70,1,17,1,45,0,6,2,0,0,0,0,0,0,0,0
69,0,11,0,51,0,4,1,0,0,0,0,0,0,0,0
66,0,22,1,37,0,3,2,0,0,0,0,0,0,0,0
73,1,17,1,48,0,4,2,0,0,0,0,0,0,0,0
42,0,11,1,24,0,3,2,0,0,0,0,0,0,3,0
71,1,21,1,42,0,8,2,0,0,0,0,0,0,0,0
61,1,11,1,42,0,7,3,0,0,0,0,0,0,1,0
85,1,12,0,65,0,6,1,0,0,0,0,0,0,6,0
86,1,17,0,61,0,5,1,0,0,0,0,0,0,8,0
109,1,21,1,80,0,7,2,0,0,0,0,0,0,6,0
38,1,10,0,20,0,4,2,0,0,0,0,0,0,0,0
109,0,10,1,92,0,8,3,0,0,0,0,0,0,6,0
91,0,19,1,16,0,4,2,0,0,0,1,1,0,0,0
48,0,30,1,11,0,4,2,0,0,0,0,0,0,0,0
98,0,26,2,65,0,5,4,0,0,0,0,0,0,0,0
80,1,15,2,57,0,5,3,0,0,0,0,0,0,0,0
42,0,17,0,18,0,4,2,0,0,0,0,0,0,0,0
62,0,20,0,35,0,5,1,0,0,0,0,0,0,0,0
91,1,19,0,64,0,6,1,0,0,0,0,0,0,0,0
88,0,29,1,52,0,6,4,0,0,0,0,0,0,0,0
43,1,12,1,23,0,5,2,0,0,0,0,0,0,0,0
55,1,16,1,31,0,4,2,0,0,0,0,0,0,0,0
46,0,10,1,29,0,7,2,0,0,0,0,0,0,0,0
37,0,10,1,20,0,4,3,0,0,0,0,0,0,0,0
43,0,14,1,22,0,5,3,0,0,0,0,0,0,6,0
118,0,14,1,97,0,7,2,0,0,0,0,0,0,0,0
76,1,18,2,50,0,4,3,0,0,0,0,0,0,0,0
74,0,13,1,54,0,7,3,0,0,0,0,0,0,0,0
85,1,19,1,58,0,4,2,0,0,0,0,0,0,0,0
115,1,28,1,79,0,7,2,0,0,0,0,0,0,8,0
61,0,28,1,26,0,5,3,0,0,0,0,0,0,0,0
36,1,27,1,1,0,3,2,0,0,0,0,0,0,0,0
48,1,15,1,25,0,4,2,0,0,0,0,0,0,0,0
51,1,16,1,27,0,4,2,0,0,0,0,0,0,0,0
49,1,16,1,25,0,4,3,0,0,0,0,0,0,0,0
31,0,23,0,1,0,3,1,0,0,0,0,0,0,0,0
63,0,30,1,26,0,4,2,0,0,0,0,0,0,0,0
44,0,24,1,13,0,3,3,0,0,0,0,0,0,0,0
56,1,12,1,36,0,4,2,0,0,0,0,0,0,0,0
46,1,17,1,21,0,4,2,0,0,0,0,0,0,0,0
56,1,16,1,32,0,4,2,0,0,0,0,0,0,1,0
67,0,17,0,43,0,4,1,0,0,0,0,0,0,2,0
87,0,29,1,51,0,4,2,0,0,0,0,0,0,0,0
121,0,20,1,94,0,5,2,0,0,0,0,0,0,0,0
94,1,13,0,73,0,7,2,0,0,0,0,0,0,10,0
53,0,21,0,25,0,5,1,0,0,0,0,0,0,0,0
91,0,30,1,54,0,7,3,0,0,0,0,0,0,10,0
139,1,22,1,109,0,4,3,0,0,0,0,0,0,4,0
54,0,17,1,30,0,5,2,0,0,0,0,0,0,10,0
127,0,15,1,105,0,10,3,0,0,0,0,0,0,10,0
62,0,16,1,39,0,4,3,0,0,0,0,0,0,4,0
22,0,14,1,1,0,3,2,0,0,0,0,0,0,0,0
46,1,16,1,22,0,4,2,0,0,0,0,0,0,0,0
44,1,19,1,17,0,5,2,0,0,0,0,0,0,0,0
37,1,16,1,13,0,3,2,0,0,0,0,0,0,0,0
47,0,16,1,24,0,6,3,0,0,0,0,0,0,0,0
61,1,18,1,35,0,4,3,0,0,0,0,0,0,0,0
43,1,12,0,23,0,3,1,0,0,0,0,0,0,0,0
46,1,19,1,19,0,4,2,0,0,0,0,0,0,0,0
26,1,11,0,7,0,3,1,0,0,0,0,0,0,0,0
63,0,20,1,36,0,7,2,0,0,0,0,0,0,3,0
54,0,16,2,31,0,5,3,0,0,0,0,0,0,0,0
50,0,19,2,24,0,4,3,0,0,0,0,0,0,0,0
52,1,16,1,28,0,4,2,0,0,0,0,0,0,0,0
55,1,15,1,32,0,6,2,0,0,0,0,0,0,0,0
81,0,17,2,57,0,7,4,0,0,0,0,0,0,4,0
61,1,23,1,30,0,5,2,0,0,0,0,0,0,5,0
80,0,16,1,57,0,6,3,0,0,0,0,0,0,4,0
54,0,23,2,24,0,4,3,0,0,0,0,0,0,0,0
101,0,12,1,82,0,7,2,0,0,0,0,0,0,4,0
86,0,23,2,56,0,5,3,0,0,0,0,0,0,0,0
40,0,18,1,15,0,4,2,0,0,0,0,0,0,0,0
50,1,23,1,19,0,4,2,0,0,0,0,0,0,0,0
